Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
1998 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,17 ,El Dorado ,  ,  ,  ,  ,  ,274500
1998 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,29 ,Kern ,  ,  ,  ,  ,  ,283000
1998 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,43 ,Mariposa ,  ,  ,  ,  ,  ,40000
1998 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,59 ,Orange ,  ,  ,  ,  ,  ,500
1998 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,61 ,Placer ,  ,  ,  ,  ,  ,545000
1998 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,67 ,Sacramento ,  ,  ,  ,  ,  ,159000
1998 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,73 ,San Diego ,  ,  ,  ,  ,  ,130200
1998 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,97 ,Sonoma ,  ,  ,  ,  ,  ,116500
1998 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,103 ,Tehama ,  ,  ,  ,  ,  ,766000
1998 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,109 ,Tuolumne ,  ,  ,  ,  ,  ,458000
1998 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,113 ,Yolo ,  ,  ,  ,  ,  ,1180000
1998 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,115 ,Yuba ,  ,  ,  ,  ,  ,70000
1998 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,991 ,Sum of Others ,  ,  ,  ,  ,  ,813400
1998 ,489999 ,APIARY PRODUCTS BEES UNSPEC , 999, State Totals,0 ,  ,0 ,  ,    ,5712700
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,1 ,Alameda ,  ,  ,1000 ,3 ,LBS ,3000
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,13 ,Contra Costa ,  ,  ,250 ,1 ,LBS ,300
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,19 ,Fresno ,  ,  ,49500 ,2 ,LBS ,79000
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,21 ,Glenn ,  ,  ,9000 ,2 ,LBS ,16000
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,25 ,Imperial ,  ,  ,52380 ,1 ,LBS ,65000
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,29 ,Kern ,  ,  ,682000 ,1 ,LBS ,990000
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,31 ,Kings ,  ,  ,50659 ,1 ,LBS ,73000
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,37 ,Los Angeles ,  ,  ,9100 ,2 ,LBS ,19400
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,47 ,Merced ,  ,  ,39331 ,2 ,LBS ,66000
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,53 ,Monterey ,  ,  ,1382 ,2 ,LBS ,3100
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,59 ,Orange ,  ,  ,645 ,2 ,LBS ,1200
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,65 ,Riverside ,  ,  ,183000 ,2 ,LBS ,430100
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,71 ,San Bernardino ,  ,  ,23000 ,1 ,LBS ,34400
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,73 ,San Diego ,  ,  ,  ,  ,  ,19600
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,77 ,San Joaquin ,  ,  ,6600 ,1 ,LBS ,8900
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,81 ,San Mateo ,  ,  ,500 ,6 ,LBS ,3000
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,89 ,Shasta ,  ,  ,27000 ,2 ,LBS ,42400
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,95 ,Solano ,  ,  ,1425 ,2 ,LBS ,2900
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,99 ,Stanislaus ,  ,  ,5200 ,1 ,LBS ,7200
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,101 ,Sutter ,  ,  ,8554 ,2 ,LBS ,14900
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,107 ,Tulare ,  ,  ,142000 ,1 ,LBS ,209000
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,111 ,Ventura ,  ,  ,4504 ,2 ,LBS ,10000
1998 ,482999 ,APIARY PRODUCTS BEESWAX ,991 ,Sum of Others ,  ,  ,  ,  ,  ,12200
1998 ,482999 ,APIARY PRODUCTS BEESWAX , 999, State Totals,0 ,  ,1297030 ,2 ,    ,2110600
1998 ,481999 ,APIARY PRODUCTS HONEY ,1 ,Alameda ,  ,  ,40000 ,1 ,LBS ,22000
1998 ,481999 ,APIARY PRODUCTS HONEY ,11 ,Colusa ,  ,  ,180000 ,1 ,LBS ,108000
1998 ,481999 ,APIARY PRODUCTS HONEY ,13 ,Contra Costa ,  ,  ,20000 ,2 ,LBS ,34000
1998 ,481999 ,APIARY PRODUCTS HONEY ,19 ,Fresno ,  ,  ,1727000 ,1 ,LBS ,1019000
1998 ,481999 ,APIARY PRODUCTS HONEY ,21 ,Glenn ,  ,  ,650000 ,1 ,LBS ,396000
1998 ,481999 ,APIARY PRODUCTS HONEY ,25 ,Imperial ,  ,  ,1846421 ,1 ,LBS ,986000
1998 ,481999 ,APIARY PRODUCTS HONEY ,27 ,Inyo ,  ,  ,137500 ,1 ,LBS ,123800
1998 ,481999 ,APIARY PRODUCTS HONEY ,29 ,Kern ,  ,  ,5460000 ,1 ,LBS ,3385000
1998 ,481999 ,APIARY PRODUCTS HONEY ,31 ,Kings ,  ,  ,3039576 ,1 ,LBS ,1945000
1998 ,481999 ,APIARY PRODUCTS HONEY ,37 ,Los Angeles ,  ,  ,3036000 ,1 ,LBS ,1973400
1998 ,481999 ,APIARY PRODUCTS HONEY ,39 ,Madera ,  ,  ,580800 ,1 ,LBS ,348000
1998 ,481999 ,APIARY PRODUCTS HONEY ,43 ,Mariposa ,  ,  ,216000 ,1 ,LBS ,134000
1998 ,481999 ,APIARY PRODUCTS HONEY ,47 ,Merced ,  ,  ,2556525 ,1 ,LBS ,1483000
1998 ,481999 ,APIARY PRODUCTS HONEY ,53 ,Monterey ,  ,  ,38885 ,1 ,LBS ,25300
1998 ,481999 ,APIARY PRODUCTS HONEY ,59 ,Orange ,  ,  ,42958 ,1 ,LBS ,32700
1998 ,481999 ,APIARY PRODUCTS HONEY ,65 ,Riverside ,  ,  ,7320000 ,1 ,LBS ,4465200
1998 ,481999 ,APIARY PRODUCTS HONEY ,71 ,San Bernardino ,  ,  ,1377400 ,1 ,LBS ,826400
1998 ,481999 ,APIARY PRODUCTS HONEY ,73 ,San Diego ,  ,  ,  ,  ,  ,1003000
1998 ,481999 ,APIARY PRODUCTS HONEY ,77 ,San Joaquin ,  ,  ,195000 ,1 ,LBS ,107000
1998 ,481999 ,APIARY PRODUCTS HONEY ,79 ,San Luis Obispo ,  ,  ,221000 ,1 ,LBS ,146000
1998 ,481999 ,APIARY PRODUCTS HONEY ,81 ,San Mateo ,  ,  ,43000 ,3 ,LBS ,129000
1998 ,481999 ,APIARY PRODUCTS HONEY ,89 ,Shasta ,  ,  ,464900 ,1 ,LBS ,302200
1998 ,481999 ,APIARY PRODUCTS HONEY ,95 ,Solano ,  ,  ,118600 ,1 ,LBS ,67600
1998 ,481999 ,APIARY PRODUCTS HONEY ,99 ,Stanislaus ,  ,  ,277000 ,1 ,LBS ,161000
1998 ,481999 ,APIARY PRODUCTS HONEY ,101 ,Sutter ,  ,  ,336580 ,1 ,LBS ,201900
1998 ,481999 ,APIARY PRODUCTS HONEY ,107 ,Tulare ,  ,  ,16178000 ,1 ,LBS ,10506000
1998 ,481999 ,APIARY PRODUCTS HONEY ,111 ,Ventura ,  ,  ,225240 ,1 ,LBS ,239000
1998 ,481999 ,APIARY PRODUCTS HONEY , 999, State Totals,0 ,  ,46328385 ,1 ,    ,30169500
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,1 ,Alameda ,  ,  ,1000 ,38 ,COL ,38000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,7 ,Butte ,  ,  ,51630 ,40 ,COL ,2079000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,11 ,Colusa ,  ,  ,42000 ,31 ,COL ,1281000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,13 ,Contra Costa ,  ,  ,2000 ,20 ,COL ,40000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,19 ,Fresno ,  ,  ,122464 ,65 ,COL ,7910000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,21 ,Glenn ,  ,  ,  ,  ,  ,987000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,25 ,Imperial ,  ,  ,79451 ,23 ,COL ,1842000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,29 ,Kern ,  ,  ,194000 ,40 ,COL ,7708000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,31 ,Kings ,  ,  ,53614 ,31 ,COL ,1655000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,37 ,Los Angeles ,  ,  ,87 ,26 ,COL ,2300
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,39 ,Madera ,  ,  ,109500 ,40 ,COL ,4358000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,47 ,Merced ,  ,  ,175608 ,35 ,COL ,6143000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,53 ,Monterey ,  ,  ,1500 ,24 ,COL ,36000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,65 ,Riverside ,  ,  ,40000 ,41 ,COL ,1640000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,71 ,San Bernardino ,  ,  ,16950 ,37 ,COL ,633000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,73 ,San Diego ,  ,  ,  ,  ,  ,4500
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,77 ,San Joaquin ,  ,  ,159300 ,31 ,COL ,4933000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,89 ,Shasta ,  ,  ,18900 ,40 ,COL ,762800
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,95 ,Solano ,  ,  ,9685 ,22 ,COL ,214200
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,99 ,Stanislaus ,  ,  ,148000 ,40 ,COL ,5920000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,101 ,Sutter ,  ,  ,46148 ,22 ,COL ,998200
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,103 ,Tehama ,  ,  ,14500 ,40 ,COL ,580000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,107 ,Tulare ,  ,  ,47000 ,32 ,COL ,1513000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,111 ,Ventura ,  ,  ,  ,  ,  ,131000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,115 ,Yuba ,  ,  ,6000 ,29 ,COL ,174000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,991 ,Sum of Others ,  ,  ,  ,  ,  ,97000
1998 ,486999 ,APIARY PRODUCTS POLLIN. FEES , 999, State Totals,0 ,  ,1339337 ,38 ,    ,51680000
1998 ,211999 ,APPLES ALL ,7 ,Butte ,475 ,11.50 ,5463 ,824 ,TONS ,4502000
1998 ,211999 ,APPLES ALL ,9 ,Calaveras ,140 ,3.57 ,500 ,120 ,TONS ,60000
1998 ,211999 ,APPLES ALL ,13 ,Contra Costa ,1590 ,12.89 ,20500 ,311 ,TONS ,6378000
1998 ,211999 ,APPLES ALL ,17 ,El Dorado ,855 ,13.18 ,11269 ,403 ,TONS ,4545300
1998 ,211999 ,APPLES ALL ,19 ,Fresno ,4211 ,11.81 ,49750 ,484 ,TONS ,24098000
1998 ,211999 ,APPLES ALL ,29 ,Kern ,5429 ,19.32 ,104900 ,293 ,TONS ,30754000
1998 ,211999 ,APPLES ALL ,31 ,Kings ,374 ,6.93 ,2593 ,100 ,TONS ,260000
1998 ,211999 ,APPLES ALL ,37 ,Los Angeles ,75 ,8.40 ,630 ,1214 ,TONS ,765000
1998 ,211999 ,APPLES ALL ,39 ,Madera ,2726 ,7.78 ,21208 ,445 ,TONS ,9437000
1998 ,211999 ,APPLES ALL ,43 ,Mariposa ,225 ,3.25 ,731 ,332 ,TONS ,243000
1998 ,211999 ,APPLES ALL ,45 ,Mendocino ,500 ,15.20 ,7600 ,252 ,TONS ,1913200
1998 ,211999 ,APPLES ALL ,53 ,Monterey ,267 ,14.23 ,3800 ,199 ,TONS ,758000
1998 ,211999 ,APPLES ALL ,61 ,Placer ,80 ,3.85 ,308 ,679 ,TONS ,209000
1998 ,211999 ,APPLES ALL ,65 ,Riverside ,189 ,2.10 ,397 ,450 ,TONS ,178600
1998 ,211999 ,APPLES ALL ,67 ,Sacramento ,213 ,9.00 ,1917 ,330 ,TONS ,633000
1998 ,211999 ,APPLES ALL ,69 ,San Benito ,525 ,12.28 ,6447 ,207 ,TONS ,1335000
1998 ,211999 ,APPLES ALL ,71 ,San Bernardino ,408 ,1.89 ,770 ,826 ,TONS ,635700
1998 ,211999 ,APPLES ALL ,73 ,San Diego ,505 ,2.36 ,1192 ,392 ,TONS ,467100
1998 ,211999 ,APPLES ALL ,77 ,San Joaquin ,4980 ,12.55 ,62500 ,568 ,TONS ,35509000
1998 ,211999 ,APPLES ALL ,79 ,San Luis Obispo ,2110 ,5.20 ,10972 ,486 ,TONS ,5332000
1998 ,211999 ,APPLES ALL ,85 ,Santa Clara ,55 ,5.00 ,275 ,149 ,TONS ,41000
1998 ,211999 ,APPLES ALL ,87 ,Santa Cruz ,3280 ,13.20 ,43296 ,219 ,TONS ,9482000
1998 ,211999 ,APPLES ALL ,97 ,Sonoma ,4144 ,9.17 ,37996 ,156 ,TONS ,5912800
1998 ,211999 ,APPLES ALL ,99 ,Stanislaus ,1600 ,10.31 ,16500 ,224 ,TONS ,3696000
1998 ,211999 ,APPLES ALL ,101 ,Sutter ,826 ,9.46 ,7814 ,198 ,TONS ,1544000
1998 ,211999 ,APPLES ALL ,107 ,Tulare ,1374 ,7.79 ,10700 ,852 ,TONS ,9116000
1998 ,211999 ,APPLES ALL ,991 ,Sum of Others ,2302 ,  ,  ,  ,  ,2199100
1998 ,211999 ,APPLES ALL , 999, State Totals,39458 ,11.57 ,430028 ,367 ,    ,160003800
1998 ,217999 ,APRICOTS ALL ,13 ,Contra Costa ,591 ,5.99 ,3540 ,307 ,TONS ,1087000
1998 ,217999 ,APRICOTS ALL ,19 ,Fresno ,1394 ,5.24 ,7300 ,940 ,TONS ,6862000
1998 ,217999 ,APRICOTS ALL ,29 ,Kern ,692 ,3.68 ,2550 ,1088 ,TONS ,2774000
1998 ,217999 ,APRICOTS ALL ,31 ,Kings ,327 ,1.90 ,622 ,457 ,TONS ,284000
1998 ,217999 ,APRICOTS ALL ,47 ,Merced ,1852 ,5.42 ,10044 ,294 ,TONS ,2956000
1998 ,217999 ,APRICOTS ALL ,65 ,Riverside ,19 ,3.32 ,63 ,633 ,TONS ,39900
1998 ,217999 ,APRICOTS ALL ,69 ,San Benito ,1775 ,2.52 ,4473 ,335 ,TONS ,1498000
1998 ,217999 ,APRICOTS ALL ,77 ,San Joaquin ,3180 ,9.03 ,28700 ,246 ,TONS ,7060000
1998 ,217999 ,APRICOTS ALL ,85 ,Santa Clara ,500 ,3.00 ,1500 ,325 ,TONS ,488000
1998 ,217999 ,APRICOTS ALL ,95 ,Solano ,543 ,0.86 ,465 ,752 ,TONS ,349500
1998 ,217999 ,APRICOTS ALL ,99 ,Stanislaus ,8530 ,13.25 ,113000 ,311 ,TONS ,35143000
1998 ,217999 ,APRICOTS ALL ,107 ,Tulare ,1010 ,5.31 ,5360 ,1060 ,TONS ,5682000
1998 ,217999 ,APRICOTS ALL ,991 ,Sum of Others ,625 ,  ,  ,  ,  ,408000
1998 ,217999 ,APRICOTS ALL , 999, State Totals,21038 ,8.70 ,177617 ,362 ,    ,64631400
1998 ,301999 ,ARTICHOKES ,53 ,Monterey ,6451 ,6.68 ,43115 ,900 ,TONS ,38801000
1998 ,301999 ,ARTICHOKES ,59 ,Orange ,81 ,6.07 ,492 ,1316 ,TONS ,647500
1998 ,301999 ,ARTICHOKES ,65 ,Riverside ,547 ,10.26 ,5611 ,927 ,TONS ,5201300
1998 ,301999 ,ARTICHOKES ,81 ,San Mateo ,432 ,2.06 ,890 ,1019 ,TONS ,907000
1998 ,301999 ,ARTICHOKES ,991 ,Sum of Others ,1165 ,  ,  ,  ,  ,8772400
1998 ,301999 ,ARTICHOKES , 999, State Totals,8676 ,6.67 ,50108 ,909 ,    ,54329200
1998 ,302999 ,ASPARAGUS UNSPECIFIED ,19 ,Fresno ,2680 ,2.09 ,5600 ,1800 ,TONS ,10080000
1998 ,302999 ,ASPARAGUS UNSPECIFIED ,25 ,Imperial ,4548 ,2.43 ,11045 ,2445 ,TONS ,27001000
1998 ,302999 ,ASPARAGUS UNSPECIFIED ,53 ,Monterey ,3412 ,2.25 ,7670 ,1682 ,TONS ,12900000
1998 ,302999 ,ASPARAGUS UNSPECIFIED ,59 ,Orange ,2 ,1.50 ,3 ,1333 ,TONS ,4000
1998 ,302999 ,ASPARAGUS UNSPECIFIED ,65 ,Riverside ,100 ,1.53 ,153 ,2667 ,TONS ,408000
1998 ,302999 ,ASPARAGUS UNSPECIFIED ,67 ,Sacramento ,795 ,0.70 ,557 ,1998 ,TONS ,1113000
1998 ,302999 ,ASPARAGUS UNSPECIFIED ,77 ,San Joaquin ,23500 ,1.45 ,34100 ,1841 ,TONS ,62789000
1998 ,302999 ,ASPARAGUS UNSPECIFIED ,83 ,Santa Barbara ,959 ,1.16 ,1108 ,3337 ,TONS ,3697400
1998 ,302999 ,ASPARAGUS UNSPECIFIED ,991 ,Sum of Others ,1390 ,  ,  ,  ,  ,4845000
1998 ,302999 ,ASPARAGUS UNSPECIFIED , 999, State Totals,37386 ,1.67 ,60236 ,1959 ,    ,122837400
1998 ,221999 ,AVOCADOS ALL ,37 ,Los Angeles ,87 ,3.92 ,341 ,1095 ,TONS ,373500
1998 ,221999 ,AVOCADOS ALL ,53 ,Monterey ,92 ,5.62 ,517 ,3193 ,TONS ,1651000
1998 ,221999 ,AVOCADOS ALL ,59 ,Orange ,1400 ,1.97 ,2758 ,2230 ,TONS ,6150300
1998 ,221999 ,AVOCADOS ALL ,65 ,Riverside ,7020 ,2.74 ,19256 ,1923 ,TONS ,37030500
1998 ,221999 ,AVOCADOS ALL ,71 ,San Bernardino ,218 ,3.51 ,765 ,1189 ,TONS ,909700
1998 ,221999 ,AVOCADOS ALL ,73 ,San Diego ,26347 ,2.58 ,68081 ,2005 ,TONS ,136500300
1998 ,221999 ,AVOCADOS ALL ,79 ,San Luis Obispo ,1041 ,3.85 ,4013 ,2141 ,TONS ,8590000
1998 ,221999 ,AVOCADOS ALL ,83 ,Santa Barbara ,8316 ,1.67 ,13888 ,2019 ,TONS ,28040600
1998 ,221999 ,AVOCADOS ALL ,107 ,Tulare ,647 ,6.06 ,3920 ,760 ,TONS ,2979000
1998 ,221999 ,AVOCADOS ALL ,111 ,Ventura ,16647 ,1.90 ,31565 ,1860 ,TONS ,58708000
1998 ,221999 ,AVOCADOS ALL ,991 ,Sum of Others ,86 ,  ,  ,  ,  ,75200
1998 ,221999 ,AVOCADOS ALL , 999, State Totals,61901 ,2.35 ,145104 ,1936 ,    ,281008100
1998 ,113995 ,BARLEY FEED ,93 ,Siskiyou ,13695 ,2.50 ,34238 ,65 ,TONS ,2225000
1998 ,113995 ,BARLEY FEED , 999, State Totals,13695 ,2.50 ,34238 ,65 ,    ,2225000
1998 ,113994 ,BARLEY MALTING ,49 ,Modoc ,12495 ,2.15 ,26864 ,81 ,TONS ,2186700
1998 ,113994 ,BARLEY MALTING ,93 ,Siskiyou ,3424 ,2.25 ,7704 ,85 ,TONS ,655000
1998 ,113994 ,BARLEY MALTING , 999, State Totals,15919 ,2.17 ,34568 ,82 ,    ,2841700
1998 ,171139 ,BARLEY SEED ,31 ,Kings ,603 ,1.60 ,965 ,120 ,TONS ,116000
1998 ,171139 ,BARLEY SEED ,79 ,San Luis Obispo ,300 ,  ,  ,  ,  ,36000
1998 ,171139 ,BARLEY SEED ,93 ,Siskiyou ,1600 ,2.50 ,4000 ,100 ,TONS ,400000
