Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
1981 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,39 ,Madera ,  ,  ,  ,  ,  ,96000
1981 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,43 ,Mariposa ,  ,  ,  ,  ,  ,8590
1981 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,59 ,Orange ,  ,  ,  ,  ,  ,15800
1981 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,67 ,Sacramento ,  ,  ,  ,  ,  ,347000
1981 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,77 ,San Joaquin ,  ,  ,  ,  ,  ,81000
1981 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,109 ,Tuolumne ,  ,  ,  ,  ,  ,6000
1981 ,489999 ,APIARY PRODUCTS BEES UNSPEC , 999, State Totals,0 ,  ,0 ,  ,    ,795215
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,1 ,Alameda ,  ,  ,1080 ,2 ,LBS. ,2100
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,7 ,Butte ,  ,  ,1100 ,3 ,LBS. ,3000
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,13 ,Contra Costa ,  ,  ,400 ,2 ,LBS. ,680
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,19 ,Fresno ,  ,  ,26500 ,2 ,LBS. ,52500
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,21 ,Glenn ,  ,  ,6000 ,2 ,LBS. ,11000
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,25 ,Imperial ,  ,  ,33207 ,2 ,LBS. ,62000
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,29 ,Kern ,  ,  ,30000 ,2 ,LBS. ,57300
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,31 ,Kings ,  ,  ,91276 ,2 ,LBS. ,180726
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,37 ,Los Angeles ,  ,  ,8000 ,2 ,LBS. ,14400
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,39 ,Madera ,  ,  ,3600 ,2 ,LBS. ,7000
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,43 ,Mariposa ,  ,  ,210 ,2 ,LBS. ,400
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,47 ,Merced ,  ,  ,10500 ,2 ,LBS. ,20000
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,53 ,Monterey ,  ,  ,477 ,2 ,LBS. ,860
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,61 ,Placer ,  ,  ,900 ,2 ,LBS. ,1800
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,65 ,Riverside ,  ,  ,15900 ,2 ,LBS. ,29415
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,71 ,San Bernardino ,  ,  ,10600 ,2 ,LBS. ,19300
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,73 ,San Diego ,  ,  ,  ,  ,LBS. ,30000
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,81 ,San Mateo ,  ,  ,700 ,2 ,LBS. ,1300
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,85 ,Santa Clara ,  ,  ,1125 ,2 ,LBS. ,2140
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,87 ,Santa Cruz ,  ,  ,2600 ,2 ,LBS. ,5000
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,89 ,Shasta ,  ,  ,7500 ,2 ,LBS. ,15000
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,97 ,Sonoma ,  ,  ,350 ,2 ,LBS. ,800
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,99 ,Stanislaus ,  ,  ,4500 ,2 ,LBS. ,8730
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,101 ,Sutter ,  ,  ,16400 ,2 ,LBS. ,31600
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,103 ,Tehama ,  ,  ,15000 ,5 ,LBS. ,78000
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,107 ,Tulare ,  ,  ,74300 ,2 ,LBS. ,146000
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,111 ,Ventura ,  ,  ,7294 ,2 ,LBS. ,13000
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,113 ,Yolo ,  ,  ,  ,  ,LBS. ,6400
1981 ,482999 ,APIARY PRODUCTS BEESWAX ,115 ,Yuba ,  ,  ,2280 ,2 ,LBS. ,5000
1981 ,482999 ,APIARY PRODUCTS BEESWAX , 999, State Totals,0 ,  ,371799 ,2 ,    ,805451
1981 ,481999 ,APIARY PRODUCTS HONEY ,1 ,Alameda ,  ,  ,39000 ,1 ,LBS. ,20300
1981 ,481999 ,APIARY PRODUCTS HONEY ,7 ,Butte ,  ,  ,18500 ,1 ,LBS. ,14000
1981 ,481999 ,APIARY PRODUCTS HONEY ,9 ,Calaveras ,  ,  ,2000 ,1 ,LBS. ,1040
1981 ,481999 ,APIARY PRODUCTS HONEY ,13 ,Contra Costa ,  ,  ,5000 ,1 ,LBS. ,5000
1981 ,481999 ,APIARY PRODUCTS HONEY ,19 ,Fresno ,  ,  ,635000 ,1 ,LBS. ,324000
1981 ,481999 ,APIARY PRODUCTS HONEY ,21 ,Glenn ,  ,  ,79000 ,0 ,LBS. ,38000
1981 ,481999 ,APIARY PRODUCTS HONEY ,23 ,Humboldt ,  ,  ,  ,  ,LBS. ,4018
1981 ,481999 ,APIARY PRODUCTS HONEY ,25 ,Imperial ,  ,  ,1325244 ,0 ,LBS. ,620000
1981 ,481999 ,APIARY PRODUCTS HONEY ,27 ,Inyo ,  ,  ,80580 ,1 ,LBS. ,42707
1981 ,481999 ,APIARY PRODUCTS HONEY ,29 ,Kern ,  ,  ,844000 ,1 ,LBS. ,439000
1981 ,481999 ,APIARY PRODUCTS HONEY ,31 ,Kings ,  ,  ,4563800 ,1 ,LBS. ,2327538
1981 ,481999 ,APIARY PRODUCTS HONEY ,35 ,Lassen ,  ,  ,  ,  ,LBS. ,10700
1981 ,481999 ,APIARY PRODUCTS HONEY ,37 ,Los Angeles ,  ,  ,480000 ,1 ,LBS. ,259200
1981 ,481999 ,APIARY PRODUCTS HONEY ,39 ,Madera ,  ,  ,220000 ,0 ,LBS. ,106000
1981 ,481999 ,APIARY PRODUCTS HONEY ,43 ,Mariposa ,  ,  ,9450 ,1 ,LBS. ,4930
1981 ,481999 ,APIARY PRODUCTS HONEY ,47 ,Merced ,  ,  ,806000 ,1 ,LBS. ,421000
1981 ,481999 ,APIARY PRODUCTS HONEY ,53 ,Monterey ,  ,  ,21500 ,0 ,LBS. ,10100
1981 ,481999 ,APIARY PRODUCTS HONEY ,59 ,Orange ,  ,  ,302049 ,0 ,LBS. ,145000
1981 ,481999 ,APIARY PRODUCTS HONEY ,61 ,Placer ,  ,  ,50000 ,1 ,LBS. ,30000
1981 ,481999 ,APIARY PRODUCTS HONEY ,65 ,Riverside ,  ,  ,954000 ,1 ,LBS. ,496080
1981 ,481999 ,APIARY PRODUCTS HONEY ,71 ,San Bernardino ,  ,  ,532000 ,1 ,LBS. ,266000
1981 ,481999 ,APIARY PRODUCTS HONEY ,73 ,San Diego ,  ,  ,  ,  ,LBS. ,390000
1981 ,481999 ,APIARY PRODUCTS HONEY ,77 ,San Joaquin ,  ,  ,237500 ,0 ,LBS. ,114000
1981 ,481999 ,APIARY PRODUCTS HONEY ,81 ,San Mateo ,  ,  ,48000 ,1 ,LBS. ,24960
1981 ,481999 ,APIARY PRODUCTS HONEY ,83 ,Santa Barbara ,  ,  ,  ,  ,LBS. ,410370
1981 ,481999 ,APIARY PRODUCTS HONEY ,85 ,Santa Clara ,  ,  ,52500 ,1 ,LBS. ,52500
1981 ,481999 ,APIARY PRODUCTS HONEY ,87 ,Santa Cruz ,  ,  ,159000 ,1 ,LBS. ,94000
1981 ,481999 ,APIARY PRODUCTS HONEY ,89 ,Shasta ,  ,  ,190000 ,1 ,LBS. ,104500
1981 ,481999 ,APIARY PRODUCTS HONEY ,95 ,Solano ,  ,  ,41600 ,1 ,LBS. ,22100
1981 ,481999 ,APIARY PRODUCTS HONEY ,97 ,Sonoma ,  ,  ,21600 ,1 ,LBS. ,13900
1981 ,481999 ,APIARY PRODUCTS HONEY ,99 ,Stanislaus ,  ,  ,266000 ,0 ,LBS. ,130000
1981 ,481999 ,APIARY PRODUCTS HONEY ,101 ,Sutter ,  ,  ,110600 ,0 ,LBS. ,52400
1981 ,481999 ,APIARY PRODUCTS HONEY ,107 ,Tulare ,  ,  ,1267100 ,1 ,LBS. ,635700
1981 ,481999 ,APIARY PRODUCTS HONEY ,111 ,Ventura ,  ,  ,158269 ,0 ,LBS. ,78000
1981 ,481999 ,APIARY PRODUCTS HONEY ,113 ,Yolo ,  ,  ,7500 ,1 ,LBS. ,3800
1981 ,481999 ,APIARY PRODUCTS HONEY ,115 ,Yuba ,  ,  ,68400 ,1 ,LBS. ,37600
1981 ,481999 ,APIARY PRODUCTS HONEY , 999, State Totals,0 ,  ,13595192 ,1 ,    ,7748443
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,1 ,Alameda ,  ,  ,2000 ,20 ,COL. ,40000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,7 ,Butte ,  ,  ,61500 ,19 ,COL. ,1138000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,11 ,Colusa ,  ,  ,31300 ,14 ,COL. ,438200
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,13 ,Contra Costa ,  ,  ,2000 ,16 ,COL. ,32000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,19 ,Fresno ,  ,  ,255700 ,20 ,COL. ,5036440
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,21 ,Glenn ,  ,  ,  ,  ,COL. ,212000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,25 ,Imperial ,  ,  ,  ,  ,COL. ,728000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,29 ,Kern ,  ,  ,161000 ,20 ,COL. ,3208000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,31 ,Kings ,  ,  ,91276 ,19 ,COL. ,1748848
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,37 ,Los Angeles ,  ,  ,16000 ,22 ,COL. ,352000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,39 ,Madera ,  ,  ,60000 ,22 ,COL. ,1320000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,47 ,Merced ,  ,  ,109500 ,21 ,COL. ,2263000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,53 ,Monterey ,  ,  ,1660 ,18 ,COL. ,29900
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,61 ,Placer ,  ,  ,8500 ,21 ,COL. ,179000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,65 ,Riverside ,  ,  ,3760 ,15 ,COL. ,56400
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,71 ,San Bernardino ,  ,  ,18000 ,21 ,COL. ,378000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,73 ,San Diego ,  ,  ,  ,  ,COL. ,43000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,77 ,San Joaquin ,  ,  ,60000 ,22 ,COL. ,1329000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,87 ,Santa Cruz ,  ,  ,  ,  ,COL. ,296000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,89 ,Shasta ,  ,  ,18000 ,18 ,COL. ,324000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,95 ,Solano ,  ,  ,6280 ,15 ,COL. ,94200
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,97 ,Sonoma ,  ,  ,  ,  ,COL. ,12100
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,99 ,Stanislaus ,  ,  ,131000 ,28 ,COL. ,3707000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,101 ,Sutter ,  ,  ,33477 ,11 ,COL. ,352000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,103 ,Tehama ,  ,  ,11600 ,19 ,COL. ,218000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,107 ,Tulare ,  ,  ,31800 ,21 ,COL. ,677000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,111 ,Ventura ,  ,  ,  ,  ,COL. ,143000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,113 ,Yolo ,  ,  ,30390 ,10 ,COL. ,319000
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,115 ,Yuba ,  ,  ,7604 ,15 ,COL. ,113700
1981 ,486999 ,APIARY PRODUCTS POLLIN. FEES , 999, State Totals,0 ,  ,1152347 ,20 ,    ,24787788
1981 ,211999 ,APPLES ALL ,7 ,Butte ,174 ,7.80 ,1357 ,165 ,TONS ,224000
1981 ,211999 ,APPLES ALL ,9 ,Calaveras ,100 ,3.50 ,350 ,230 ,TONS ,80500
1981 ,211999 ,APPLES ALL ,17 ,El Dorado ,546 ,19.17 ,10466 ,196 ,TONS ,2054900
1981 ,211999 ,APPLES ALL ,23 ,Humboldt ,41 ,2.98 ,122 ,279 ,TONS ,33977
1981 ,211999 ,APPLES ALL ,29 ,Kern ,1415 ,8.43 ,11930 ,192 ,TONS ,2295000
1981 ,211999 ,APPLES ALL ,39 ,Madera ,64 ,4.00 ,256 ,191 ,TONS ,49000
1981 ,211999 ,APPLES ALL ,43 ,Mariposa ,170 ,0.50 ,85 ,200 ,TONS ,17000
1981 ,211999 ,APPLES ALL ,45 ,Mendocino ,784 ,15.80 ,12389 ,75 ,TONS ,931000
1981 ,211999 ,APPLES ALL ,53 ,Monterey ,496 ,17.50 ,8680 ,104 ,TONS ,903000
1981 ,211999 ,APPLES ALL ,57 ,Nevada ,83 ,7.92 ,657 ,339 ,TONS ,222900
1981 ,211999 ,APPLES ALL ,61 ,Placer ,49 ,11.90 ,583 ,159 ,TONS ,92700
1981 ,211999 ,APPLES ALL ,65 ,Riverside ,21 ,2.67 ,56 ,450 ,TONS ,25200
1981 ,211999 ,APPLES ALL ,69 ,San Benito ,385 ,16.60 ,6390 ,110 ,TONS ,703000
1981 ,211999 ,APPLES ALL ,71 ,San Bernardino ,320 ,9.59 ,3070 ,346 ,TONS ,1063000
1981 ,211999 ,APPLES ALL ,73 ,San Diego ,350 ,3.10 ,1085 ,175 ,TONS ,190000
1981 ,211999 ,APPLES ALL ,77 ,San Joaquin ,390 ,14.03 ,5470 ,205 ,TONS ,1123000
1981 ,211999 ,APPLES ALL ,79 ,San Luis Obispo ,256 ,3.40 ,870 ,116 ,TONS ,101000
1981 ,211999 ,APPLES ALL ,87 ,Santa Cruz ,6971 ,13.23 ,92200 ,146 ,TONS ,13488000
1981 ,211999 ,APPLES ALL ,97 ,Sonoma ,7264 ,15.02 ,109100 ,81 ,TONS ,8848700
1981 ,211999 ,APPLES ALL ,109 ,Tuolumne ,140 ,2.75 ,385 ,260 ,TONS ,100000
1981 ,211999 ,APPLES ALL , 999, State Totals,20019 ,13.26 ,265501 ,123 ,    ,32545877
1981 ,217999 ,APRICOTS ALL ,13 ,Contra Costa ,1260 ,3.75 ,4720 ,304 ,TONS ,1435000
1981 ,217999 ,APRICOTS ALL ,19 ,Fresno ,246 ,6.75 ,1660 ,863 ,TONS ,1433000
1981 ,217999 ,APRICOTS ALL ,29 ,Kern ,192 ,4.06 ,779 ,854 ,TONS ,665000
1981 ,217999 ,APRICOTS ALL ,31 ,Kings ,121 ,3.80 ,460 ,456 ,TONS ,209864
1981 ,217999 ,APRICOTS ALL ,39 ,Madera ,54 ,5.00 ,270 ,248 ,TONS ,67000
1981 ,217999 ,APRICOTS ALL ,47 ,Merced ,1407 ,6.32 ,8890 ,274 ,TONS ,2438000
1981 ,217999 ,APRICOTS ALL ,65 ,Riverside ,328 ,3.05 ,1000 ,220 ,TONS ,220000
1981 ,217999 ,APRICOTS ALL ,69 ,San Benito ,2660 ,6.60 ,17556 ,320 ,TONS ,5618000
1981 ,217999 ,APRICOTS ALL ,77 ,San Joaquin ,3004 ,4.06 ,12200 ,225 ,TONS ,2745000
1981 ,217999 ,APRICOTS ALL ,85 ,Santa Clara ,1086 ,4.00 ,4340 ,600 ,TONS ,2604000
1981 ,217999 ,APRICOTS ALL ,87 ,Santa Cruz ,60 ,2.67 ,160 ,731 ,TONS ,117000
1981 ,217999 ,APRICOTS ALL ,95 ,Solano ,1313 ,3.56 ,4674 ,750 ,TONS ,3506200
1981 ,217999 ,APRICOTS ALL ,99 ,Stanislaus ,8840 ,4.30 ,38000 ,261 ,TONS ,9918000
1981 ,217999 ,APRICOTS ALL ,107 ,Tulare ,170 ,5.36 ,911 ,600 ,TONS ,547000
1981 ,217999 ,APRICOTS ALL ,113 ,Yolo ,1005 ,3.22 ,3236 ,639 ,TONS ,2067000
1981 ,217999 ,APRICOTS ALL , 999, State Totals,21746 ,4.55 ,98856 ,340 ,    ,33590064
1981 ,301999 ,ARTICHOKES ,53 ,Monterey ,8265 ,6.85 ,56630 ,645 ,TONS ,36510700
1981 ,301999 ,ARTICHOKES ,81 ,San Mateo ,960 ,4.48 ,4300 ,744 ,TONS ,3200000
1981 ,301999 ,ARTICHOKES ,83 ,Santa Barbara ,504 ,5.25 ,2646 ,692 ,TONS ,1831032
1981 ,301999 ,ARTICHOKES , 999, State Totals,9729 ,6.53 ,63576 ,653 ,    ,41541732
1981 ,302299 ,ASPARAGUS PROCESSING ,13 ,Contra Costa ,  ,  ,648 ,664 ,TONS ,430000
1981 ,302299 ,ASPARAGUS PROCESSING ,53 ,Monterey ,  ,  ,555 ,816 ,TONS ,453000
1981 ,302299 ,ASPARAGUS PROCESSING ,77 ,San Joaquin ,  ,  ,6650 ,760 ,TONS ,5054000
1981 ,302299 ,ASPARAGUS PROCESSING , 999, State Totals,0 ,  ,7853 ,756 ,    ,5937000
1981 ,302999 ,ASPARAGUS UNSPECIFIED ,13 ,Contra Costa ,1650 ,1.05 ,1730 ,1041 ,TONS ,1801000
1981 ,302999 ,ASPARAGUS UNSPECIFIED ,25 ,Imperial ,2251 ,1.49 ,3351 ,1964 ,TONS ,6580000
1981 ,302999 ,ASPARAGUS UNSPECIFIED ,53 ,Monterey ,2770 ,2.10 ,5810 ,1534 ,TONS ,8912000
1981 ,302999 ,ASPARAGUS UNSPECIFIED ,59 ,Orange ,631 ,1.84 ,1160 ,1830 ,TONS ,2123000
