Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
1987 ,261999 ,ALMONDS ALL ,43 ,Mariposa ,  ,  ,  ,  ,  , 
1987 ,261999 ,ALMONDS ALL ,47 ,Merced ,64532 ,0.88 ,56800 ,2100 ,TONS ,119280000
1987 ,261999 ,ALMONDS ALL ,53 ,Monterey ,  ,  ,  ,  ,  , 
1987 ,261999 ,ALMONDS ALL ,61 ,Placer ,  ,  ,  ,  ,  , 
1987 ,261999 ,ALMONDS ALL ,67 ,Sacramento ,  ,  ,  ,  ,  , 
1987 ,261999 ,ALMONDS ALL ,69 ,San Benito ,  ,  ,  ,  ,  , 
1987 ,261999 ,ALMONDS ALL ,77 ,San Joaquin ,36200 ,0.82 ,29700 ,2049 ,TONS ,60849000
1987 ,261999 ,ALMONDS ALL ,79 ,San Luis Obispo ,4911 ,0.02 ,122 ,2820 ,TONS ,344000
1987 ,261999 ,ALMONDS ALL ,95 ,Solano ,2325 ,0.36 ,847 ,2100 ,TONS ,1778700
1987 ,261999 ,ALMONDS ALL ,99 ,Stanislaus ,65417 ,0.99 ,64894 ,2000 ,TONS ,129787000
1987 ,261999 ,ALMONDS ALL ,101 ,Sutter ,4550 ,0.51 ,2299 ,2000 ,TONS ,4597700
1987 ,261999 ,ALMONDS ALL ,103 ,Tehama ,6886 ,0.46 ,3170 ,2000 ,TONS ,6340000
1987 ,261999 ,ALMONDS ALL ,107 ,Tulare ,9735 ,0.83 ,8080 ,2020 ,TONS ,16322000
1987 ,261999 ,ALMONDS ALL ,113 ,Yolo ,7700 ,0.64 ,4900 ,1908 ,TONS ,9349000
1987 ,261999 ,ALMONDS ALL ,115 ,Yuba ,1907 ,0.80 ,1526 ,1899 ,TONS ,2898600
1987 ,261999 ,ALMONDS ALL , 999, State Totals,416172 ,0.83 ,346196 ,2029 ,    ,702298320
1987 ,333999 ,ANISE (FENNEL) ,53 ,Monterey ,215 ,11.91 ,2560 ,411 ,TONS ,1052000
1987 ,333999 ,ANISE (FENNEL) ,79 ,San Luis Obispo ,  ,  ,  ,  ,  , 
1987 ,333999 ,ANISE (FENNEL) ,83 ,Santa Barbara ,  ,  ,  ,  ,  , 
1987 ,333999 ,ANISE (FENNEL) ,87 ,Santa Cruz ,  ,  ,  ,  ,  , 
1987 ,333999 ,ANISE (FENNEL) , 999, State Totals,215 ,11.91 ,2560 ,411 ,    ,1052000
1987 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,7 ,Butte ,  ,  ,1500 ,20 ,EACH ,30000
1987 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,39 ,Madera ,  ,  ,  ,  ,  , 
1987 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,71 ,San Bernardino ,  ,  ,3700 ,26 ,EACH ,96200
1987 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,89 ,Shasta ,  ,  ,3000 ,25 ,EACH ,73500
1987 ,484999 ,APIARY PRODUCTS BEES NUCLEI , 999, State Totals,0 ,  ,8200 ,24 ,    ,199700
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,7 ,Butte ,  ,  ,62308 ,5 ,PKG ,324000
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,11 ,Colusa ,  ,  ,11500 ,8 ,LBS ,92000
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,17 ,El Dorado ,  ,  ,  ,  ,  , 
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,21 ,Glenn ,  ,  ,152000 ,5 ,PKG ,750000
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,39 ,Madera ,  ,  ,  ,  ,  , 
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,43 ,Mariposa ,  ,  ,  ,  ,  , 
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,47 ,Merced ,  ,  ,7000 ,4 ,LBS ,28000
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,61 ,Placer ,  ,  ,30000 ,5 ,LBS ,150000
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,67 ,Sacramento ,  ,  ,  ,  ,  , 
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,73 ,San Diego ,  ,  ,  ,  ,  ,73000
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,77 ,San Joaquin ,  ,  ,  ,  ,  , 
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,89 ,Shasta ,  ,  ,105750 ,5 ,LBS ,483300
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,95 ,Solano ,  ,  ,2195 ,15 ,PKG ,32900
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,97 ,Sonoma ,  ,  ,2700 ,6 ,LBS ,16600
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,99 ,Stanislaus ,  ,  ,30000 ,4 ,LBS ,120000
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,101 ,Sutter ,  ,  ,52436 ,6 ,LBS ,293300
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,103 ,Tehama ,  ,  ,55600 ,5 ,PKG ,278000
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,113 ,Yolo ,  ,  ,11000 ,5 ,LBS ,55000
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. ,115 ,Yuba ,  ,  ,20000 ,5 ,LBS ,100000
1987 ,483999 ,APIARY PRODUCTS BEES PCKG. , 999, State Totals,0 ,  ,542489 ,5 ,    ,2796100
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,7 ,Butte ,  ,  ,51400 ,5 ,EACH ,260000
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,9 ,Calaveras ,  ,  ,  ,  ,  , 
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,11 ,Colusa ,  ,  ,20500 ,5 ,EACH ,103000
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,21 ,Glenn ,  ,  ,111000 ,5 ,EACH ,571000
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,39 ,Madera ,  ,  ,  ,  ,  , 
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,47 ,Merced ,  ,  ,6600 ,5 ,EACH ,36000
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,61 ,Placer ,  ,  ,4200 ,5 ,EACH ,21000
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,65 ,Riverside ,  ,  ,12000 ,6 ,EACH ,72000
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,67 ,Sacramento ,  ,  ,  ,  ,  , 
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,77 ,San Joaquin ,  ,  ,  ,  ,  , 
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,89 ,Shasta ,  ,  ,152800 ,5 ,EACH ,753300
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,95 ,Solano ,  ,  ,23000 ,7 ,EACH ,166800
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,99 ,Stanislaus ,  ,  ,15000 ,5 ,EACH ,71250
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,101 ,Sutter ,  ,  ,62500 ,5 ,EACH ,312500
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,103 ,Tehama ,  ,  ,40400 ,5 ,EACH ,210000
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,113 ,Yolo ,  ,  ,12000 ,5 ,EACH ,63000
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN ,115 ,Yuba ,  ,  ,10000 ,5 ,EACH ,50000
1987 ,485999 ,APIARY PRODUCTS BEES QUEEN , 999, State Totals,0 ,  ,521400 ,5 ,    ,2689850
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,5 ,Amador ,  ,  ,  ,  ,  , 
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,9 ,Calaveras ,  ,  ,  ,  ,  ,413000
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,17 ,El Dorado ,  ,  ,  ,  ,  ,380200
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,39 ,Madera ,  ,  ,  ,  ,  ,25000
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,43 ,Mariposa ,  ,  ,  ,  ,  ,125000
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,45 ,Mendocino ,  ,  ,  ,  ,  , 
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,57 ,Nevada ,  ,  ,  ,  ,  , 
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,59 ,Orange ,  ,  ,  ,  ,  ,4200
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,63 ,Plumas ,  ,  ,  ,  ,  , 
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,67 ,Sacramento ,  ,  ,  ,  ,  ,95000
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,73 ,San Diego ,  ,  ,  ,  ,  ,40500
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,77 ,San Joaquin ,  ,  ,  ,  ,  ,12000
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,83 ,Santa Barbara ,  ,  ,  ,  ,  ,165242
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,87 ,Santa Cruz ,  ,  ,  ,  ,  ,150000
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,91 ,Sierra ,  ,  ,  ,  ,  , 
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,103 ,Tehama ,  ,  ,  ,  ,  ,14000
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,109 ,Tuolumne ,  ,  ,  ,  ,  ,169000
1987 ,489999 ,APIARY PRODUCTS BEES UNSPEC , 999, State Totals,0 ,  ,0 ,  ,    ,1593142
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,1 ,Alameda ,  ,  ,6000 ,1 ,LBS ,8400
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,7 ,Butte ,  ,  ,2300 ,1 ,LBS ,2300
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,9 ,Calaveras ,  ,  ,  ,  ,  , 
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,13 ,Contra Costa ,  ,  ,1000 ,1 ,LBS ,680
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,17 ,El Dorado ,  ,  ,  ,  ,  , 
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,19 ,Fresno ,  ,  ,24500 ,1 ,LBS ,21000
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,21 ,Glenn ,  ,  ,3000 ,1 ,LBS ,2000
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,23 ,Humboldt ,  ,  ,  ,  ,  , 
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,25 ,Imperial ,92002 ,0.66 ,60721 ,1 ,LBS ,87000
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,29 ,Kern ,  ,  ,20700 ,1 ,LBS ,17600
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,31 ,Kings ,  ,  ,47058 ,1 ,LBS ,45000
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,37 ,Los Angeles ,  ,  ,4100 ,1 ,LBS ,4100
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,39 ,Madera ,  ,  ,  ,  ,  , 
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,43 ,Mariposa ,  ,  ,  ,  ,  , 
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,47 ,Merced ,  ,  ,20500 ,1 ,LBS ,15000
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,53 ,Monterey ,  ,  ,1785 ,1 ,LBS ,1600
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,59 ,Orange ,  ,  ,  ,  ,  , 
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,61 ,Placer ,  ,  ,500 ,1 ,LBS ,500
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,65 ,Riverside ,  ,  ,12750 ,1 ,LBS ,15300
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,67 ,Sacramento ,  ,  ,  ,  ,  , 
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,71 ,San Bernardino ,  ,  ,4900 ,1 ,LB ,3900
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,73 ,San Diego ,  ,  ,  ,  ,  ,17000
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,81 ,San Mateo ,  ,  ,450 ,2 ,LBS ,800
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,85 ,Santa Clara ,  ,  ,1150 ,1 ,LBS ,805
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,89 ,Shasta ,  ,  ,19300 ,1 ,LBS ,18100
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,95 ,Solano ,  ,  ,165 ,1 ,LBS ,100
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,97 ,Sonoma ,  ,  ,923 ,2 ,LBS ,1700
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,99 ,Stanislaus ,  ,  ,10500 ,1 ,LBS ,9980
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,101 ,Sutter ,  ,  ,4000 ,1 ,LBS ,3300
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,103 ,Tehama ,  ,  ,  ,  ,  , 
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,107 ,Tulare ,  ,  ,99300 ,1 ,LBS ,114000
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,111 ,Ventura ,  ,  ,18000 ,1 ,LBS ,20000
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,113 ,Yolo ,  ,  ,  ,  ,  , 
1987 ,482999 ,APIARY PRODUCTS BEESWAX ,115 ,Yuba ,  ,  ,1180 ,1 ,LBS ,1400
1987 ,482999 ,APIARY PRODUCTS BEESWAX , 999, State Totals,92002 ,0.66 ,364782 ,1 ,    ,411565
1987 ,481999 ,APIARY PRODUCTS HONEY ,1 ,Alameda ,  ,  ,100000 ,1 ,LBS ,54000
1987 ,481999 ,APIARY PRODUCTS HONEY ,7 ,Butte ,  ,  ,79420 ,1 ,LBS ,48000
1987 ,481999 ,APIARY PRODUCTS HONEY ,9 ,Calaveras ,  ,  ,  ,  ,  , 
1987 ,481999 ,APIARY PRODUCTS HONEY ,11 ,Colusa ,  ,  ,48000 ,1 ,LBS ,25500
1987 ,481999 ,APIARY PRODUCTS HONEY ,13 ,Contra Costa ,  ,  ,28000 ,1 ,LBS ,19320
1987 ,481999 ,APIARY PRODUCTS HONEY ,15 ,Del Norte ,  ,  ,  ,  ,  , 
1987 ,481999 ,APIARY PRODUCTS HONEY ,17 ,El Dorado ,  ,  ,  ,  ,  , 
1987 ,481999 ,APIARY PRODUCTS HONEY ,19 ,Fresno ,  ,  ,1578000 ,1 ,LBS ,915000
1987 ,481999 ,APIARY PRODUCTS HONEY ,21 ,Glenn ,  ,  ,9000 ,0 ,LBS ,4000
1987 ,481999 ,APIARY PRODUCTS HONEY ,23 ,Humboldt ,  ,  ,  ,  ,  ,9000
1987 ,481999 ,APIARY PRODUCTS HONEY ,25 ,Imperial ,92002 ,48.89 ,4497978 ,1 ,LBS ,2474000
1987 ,481999 ,APIARY PRODUCTS HONEY ,27 ,Inyo ,  ,  ,63000 ,1 ,LBS ,32760
1987 ,481999 ,APIARY PRODUCTS HONEY ,29 ,Kern ,  ,  ,723000 ,1 ,LBS ,390400
1987 ,481999 ,APIARY PRODUCTS HONEY ,31 ,Kings ,  ,  ,2823492 ,1 ,LBS ,1807000
1987 ,481999 ,APIARY PRODUCTS HONEY ,33 ,Lake ,  ,  ,48300 ,1 ,  ,39605
1987 ,481999 ,APIARY PRODUCTS HONEY ,35 ,Lassen ,  ,  ,  ,  ,  ,28000
1987 ,481999 ,APIARY PRODUCTS HONEY ,37 ,Los Angeles ,  ,  ,320600 ,1 ,LBS ,195600
1987 ,481999 ,APIARY PRODUCTS HONEY ,39 ,Madera ,  ,  ,490000 ,1 ,LBS ,284000
1987 ,481999 ,APIARY PRODUCTS HONEY ,43 ,Mariposa ,  ,  ,20500 ,1 ,LBS ,10400
1987 ,481999 ,APIARY PRODUCTS HONEY ,47 ,Merced ,  ,  ,1060000 ,0 ,LBS ,392000
1987 ,481999 ,APIARY PRODUCTS HONEY ,53 ,Monterey ,  ,  ,71300 ,1 ,LBS ,42100
1987 ,481999 ,APIARY PRODUCTS HONEY ,59 ,Orange ,  ,  ,222673 ,1 ,LBS ,124700
1987 ,481999 ,APIARY PRODUCTS HONEY ,61 ,Placer ,  ,  ,39600 ,1 ,LBS ,23800
1987 ,481999 ,APIARY PRODUCTS HONEY ,65 ,Riverside ,  ,  ,510000 ,1 ,LBS ,311100
1987 ,481999 ,APIARY PRODUCTS HONEY ,67 ,Sacramento ,  ,  ,  ,  ,  , 
1987 ,481999 ,APIARY PRODUCTS HONEY ,71 ,San Bernardino ,  ,  ,282300 ,0 ,LB ,113000
1987 ,481999 ,APIARY PRODUCTS HONEY ,73 ,San Diego ,  ,  ,  ,  ,  ,500000
1987 ,481999 ,APIARY PRODUCTS HONEY ,77 ,San Joaquin ,  ,  ,250000 ,1 ,LBS ,125000
1987 ,481999 ,APIARY PRODUCTS HONEY ,79 ,San Luis Obispo ,  ,  ,131323 ,1 ,LBS ,89000
1987 ,481999 ,APIARY PRODUCTS HONEY ,81 ,San Mateo ,  ,  ,35000 ,1 ,LBS ,26250
1987 ,481999 ,APIARY PRODUCTS HONEY ,85 ,Santa Clara ,  ,  ,46000 ,1 ,LBS ,34500
1987 ,481999 ,APIARY PRODUCTS HONEY ,89 ,Shasta ,  ,  ,539000 ,1 ,LBS ,323400
1987 ,481999 ,APIARY PRODUCTS HONEY ,95 ,Solano ,  ,  ,10488 ,1 ,LBS ,6800
1987 ,481999 ,APIARY PRODUCTS HONEY ,97 ,Sonoma ,  ,  ,74230 ,1 ,LBS ,46900
1987 ,481999 ,APIARY PRODUCTS HONEY ,99 ,Stanislaus ,  ,  ,330000 ,1 ,LBS ,165000
1987 ,481999 ,APIARY PRODUCTS HONEY ,101 ,Sutter ,  ,  ,220900 ,1 ,LBS ,119800
1987 ,481999 ,APIARY PRODUCTS HONEY ,105 ,Trinity ,  ,  ,  ,  ,  , 
1987 ,481999 ,APIARY PRODUCTS HONEY ,107 ,Tulare ,  ,  ,2888000 ,1 ,LBS ,1761000
1987 ,481999 ,APIARY PRODUCTS HONEY ,111 ,Ventura ,  ,  ,900000 ,1 ,LBS ,495000
1987 ,481999 ,APIARY PRODUCTS HONEY ,115 ,Yuba ,  ,  ,47180 ,1 ,LBS ,26900
1987 ,481999 ,APIARY PRODUCTS HONEY , 999, State Totals,92002 ,48.89 ,18487284 ,1 ,    ,11062835
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,1 ,Alameda ,  ,  ,2500 ,23 ,COL ,57500
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,7 ,Butte ,  ,  ,47316 ,22 ,COL ,1031700
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,9 ,Calaveras ,  ,  ,  ,  ,  , 
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,11 ,Colusa ,  ,  ,32800 ,17 ,COL ,561000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,13 ,Contra Costa ,  ,  ,400 ,12 ,COL ,4800
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,17 ,El Dorado ,  ,  ,  ,  ,  , 
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,19 ,Fresno ,  ,  ,307000 ,20 ,COL ,6085000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,21 ,Glenn ,  ,  ,  ,  ,  ,505000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,25 ,Imperial ,  ,  ,122669 ,18 ,COL ,2217000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,29 ,Kern ,  ,  ,217000 ,23 ,COL ,4913000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,31 ,Kings ,  ,  ,67226 ,19 ,COL ,1277000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,37 ,Los Angeles ,  ,  ,21000 ,24 ,COL ,504000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,39 ,Madera ,  ,  ,100200 ,23 ,COL ,2305000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,43 ,Mariposa ,  ,  ,  ,  ,  , 
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,47 ,Merced ,  ,  ,129500 ,23 ,COL ,2914000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,53 ,Monterey ,  ,  ,1480 ,21 ,COL ,31100
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,61 ,Placer ,  ,  ,12000 ,23 ,COL ,276000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,65 ,Riverside ,  ,  ,30000 ,21 ,COL ,630000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,71 ,San Bernardino ,  ,  ,15100 ,23 ,COL ,347000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,77 ,San Joaquin ,  ,  ,79300 ,21 ,COL ,1701000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,89 ,Shasta ,  ,  ,16000 ,22 ,COL ,356000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,95 ,Solano ,  ,  ,5885 ,19 ,COL ,111800
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,97 ,Sonoma ,  ,  ,  ,  ,  ,45500
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,99 ,Stanislaus ,  ,  ,142000 ,25 ,COL ,3479000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,101 ,Sutter ,  ,  ,18606 ,12 ,COL ,226200
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,103 ,Tehama ,  ,  ,16100 ,19 ,COL ,298000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,107 ,Tulare ,  ,  ,34900 ,21 ,COL ,740000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,111 ,Ventura ,  ,  ,  ,  ,  ,370000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,113 ,Yolo ,  ,  ,41400 ,15 ,COL ,617000
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,115 ,Yuba ,  ,  ,4436 ,10 ,COL ,43500
1987 ,486999 ,APIARY PRODUCTS POLLIN. FEES , 999, State Totals,0 ,  ,1464818 ,21 ,    ,31647100
1987 ,211999 ,APPLES ALL ,5 ,Amador ,  ,  ,  ,  ,  , 
1987 ,211999 ,APPLES ALL ,7 ,Butte ,191 ,9.80 ,1872 ,398 ,TONS ,745000
1987 ,211999 ,APPLES ALL ,9 ,Calaveras ,140 ,2.14 ,300 ,280 ,TONS ,84000
1987 ,211999 ,APPLES ALL ,11 ,Colusa ,  ,  ,  ,  ,  , 
1987 ,211999 ,APPLES ALL ,13 ,Contra Costa ,  ,  ,  ,  ,  , 
1987 ,211999 ,APPLES ALL ,17 ,El Dorado ,722 ,22.75 ,16425 ,252 ,TONS ,4138300
1987 ,211999 ,APPLES ALL ,19 ,Fresno ,  ,  ,  ,  ,  , 
1987 ,211999 ,APPLES ALL ,23 ,Humboldt ,69 ,3.12 ,215 ,395 ,TONS ,85000
1987 ,211999 ,APPLES ALL ,29 ,Kern ,2908 ,13.93 ,40500 ,334 ,TONS ,13530000
1987 ,211999 ,APPLES ALL ,31 ,Kings ,  ,  ,  ,  ,  , 
1987 ,211999 ,APPLES ALL ,33 ,Lake ,24 ,2.04 ,49 ,377 ,TONS ,18455
1987 ,211999 ,APPLES ALL ,35 ,Lassen ,  ,  ,  ,  ,  , 
1987 ,211999 ,APPLES ALL ,39 ,Madera ,775 ,14.00 ,10850 ,425 ,TONS ,4611000
