Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
1983 ,261999 ,ALMONDS ALL ,115 ,Yuba ,1432 ,0.46 ,659 ,2199 ,TONS ,1449200
1983 ,261999 ,ALMONDS ALL , 999, State Totals,349750 ,0.37 ,128770 ,2314 ,    ,297995125
1983 ,333999 ,ANISE (FENNEL) ,53 ,Monterey ,125 ,17.76 ,2220 ,406 ,TONS ,902000
1983 ,333999 ,ANISE (FENNEL) , 999, State Totals,125 ,17.76 ,2220 ,406 ,    ,902000
1983 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,7 ,Butte ,  ,  ,2050 ,20 ,EACH ,41000
1983 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,47 ,Merced ,  ,  ,1350 ,21 ,EACH ,29000
1983 ,484999 ,APIARY PRODUCTS BEES NUCLEI ,71 ,San Bernardino ,  ,  ,2700 ,25 ,EACH ,67500
1983 ,484999 ,APIARY PRODUCTS BEES NUCLEI , 999, State Totals,0 ,  ,6100 ,23 ,    ,137500
1983 ,483999 ,APIARY PRODUCTS BEES PCKG. ,7 ,Butte ,  ,  ,42600 ,6 ,LBS. ,275000
1983 ,483999 ,APIARY PRODUCTS BEES PCKG. ,11 ,Colusa ,  ,  ,42000 ,6 ,LBS. ,247000
1983 ,483999 ,APIARY PRODUCTS BEES PCKG. ,21 ,Glenn ,  ,  ,169000 ,6 ,LBS. ,984000
1983 ,483999 ,APIARY PRODUCTS BEES PCKG. ,47 ,Merced ,  ,  ,21000 ,4 ,LBS. ,93600
1983 ,483999 ,APIARY PRODUCTS BEES PCKG. ,61 ,Placer ,  ,  ,23000 ,6 ,LBS. ,127000
1983 ,483999 ,APIARY PRODUCTS BEES PCKG. ,73 ,San Diego ,  ,  ,  ,  ,LBS. ,70000
1983 ,483999 ,APIARY PRODUCTS BEES PCKG. ,89 ,Shasta ,  ,  ,145000 ,6 ,LBS. ,826500
1983 ,483999 ,APIARY PRODUCTS BEES PCKG. ,95 ,Solano ,  ,  ,9604 ,8 ,LBS. ,81600
1983 ,483999 ,APIARY PRODUCTS BEES PCKG. ,97 ,Sonoma ,  ,  ,1000 ,5 ,LBS. ,4800
1983 ,483999 ,APIARY PRODUCTS BEES PCKG. ,99 ,Stanislaus ,  ,  ,40000 ,5 ,LBS. ,197000
1983 ,483999 ,APIARY PRODUCTS BEES PCKG. ,101 ,Sutter ,  ,  ,119400 ,6 ,LBS. ,685000
1983 ,483999 ,APIARY PRODUCTS BEES PCKG. ,103 ,Tehama ,  ,  ,47000 ,6 ,LBS. ,273000
1983 ,483999 ,APIARY PRODUCTS BEES PCKG. ,113 ,Yolo ,  ,  ,17000 ,6 ,LBS. ,94000
1983 ,483999 ,APIARY PRODUCTS BEES PCKG. ,115 ,Yuba ,  ,  ,32070 ,6 ,LBS. ,187100
1983 ,483999 ,APIARY PRODUCTS BEES PCKG. , 999, State Totals,0 ,  ,708674 ,6 ,    ,4145600
1983 ,485999 ,APIARY PRODUCTS BEES QUEEN ,7 ,Butte ,  ,  ,31300 ,6 ,EACH ,180000
1983 ,485999 ,APIARY PRODUCTS BEES QUEEN ,11 ,Colusa ,  ,  ,29700 ,6 ,EACH ,166000
1983 ,485999 ,APIARY PRODUCTS BEES QUEEN ,21 ,Glenn ,  ,  ,106000 ,5 ,EACH ,566000
1983 ,485999 ,APIARY PRODUCTS BEES QUEEN ,47 ,Merced ,  ,  ,13400 ,5 ,EACH ,67000
1983 ,485999 ,APIARY PRODUCTS BEES QUEEN ,61 ,Placer ,  ,  ,12400 ,6 ,EACH ,68200
1983 ,485999 ,APIARY PRODUCTS BEES QUEEN ,65 ,Riverside ,  ,  ,13000 ,6 ,EACH ,71500
1983 ,485999 ,APIARY PRODUCTS BEES QUEEN ,89 ,Shasta ,  ,  ,180000 ,5 ,EACH ,927000
1983 ,485999 ,APIARY PRODUCTS BEES QUEEN ,95 ,Solano ,  ,  ,8850 ,6 ,EACH ,53100
1983 ,485999 ,APIARY PRODUCTS BEES QUEEN ,99 ,Stanislaus ,  ,  ,35300 ,6 ,EACH ,209000
1983 ,485999 ,APIARY PRODUCTS BEES QUEEN ,101 ,Sutter ,  ,  ,38400 ,5 ,EACH ,192000
1983 ,485999 ,APIARY PRODUCTS BEES QUEEN ,103 ,Tehama ,  ,  ,30200 ,6 ,EACH ,177000
1983 ,485999 ,APIARY PRODUCTS BEES QUEEN ,113 ,Yolo ,  ,  ,13000 ,6 ,EACH ,78000
1983 ,485999 ,APIARY PRODUCTS BEES QUEEN ,115 ,Yuba ,  ,  ,13800 ,5 ,EACH ,65900
1983 ,485999 ,APIARY PRODUCTS BEES QUEEN , 999, State Totals,0 ,  ,525350 ,5 ,    ,2820700
1983 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,9 ,Calaveras ,  ,  ,  ,  ,  ,6000
1983 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,11 ,Colusa ,  ,  ,  ,  ,  ,11000
1983 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,17 ,El Dorado ,  ,  ,  ,  ,  ,349200
1983 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,39 ,Madera ,  ,  ,  ,  ,  ,131000
1983 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,43 ,Mariposa ,  ,  ,  ,  ,  ,29500
1983 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,67 ,Sacramento ,  ,  ,  ,  ,  ,337000
1983 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,73 ,San Diego ,  ,  ,  ,  ,  ,275900
1983 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,77 ,San Joaquin ,  ,  ,  ,  ,  ,48300
1983 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,87 ,Santa Cruz ,  ,  ,  ,  ,  ,107000
1983 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,109 ,Tuolumne ,  ,  ,  ,  ,  ,34000
1983 ,489999 ,APIARY PRODUCTS BEES UNSPEC ,113 ,Yolo ,  ,  ,  ,  ,  ,4000
1983 ,489999 ,APIARY PRODUCTS BEES UNSPEC , 999, State Totals,0 ,  ,0 ,  ,    ,1332900
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,1 ,Alameda ,  ,  ,6800 ,2 ,LBS. ,13600
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,13 ,Contra Costa ,  ,  ,1500 ,1 ,LBS. ,1960
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,19 ,Fresno ,  ,  ,31400 ,1 ,LBS. ,36100
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,21 ,Glenn ,  ,  ,6000 ,1 ,LBS. ,7000
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,25 ,Imperial ,  ,  ,75407 ,1 ,LBS. ,106000
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,29 ,Kern ,  ,  ,81500 ,1 ,LBS. ,110000
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,31 ,Kings ,  ,  ,83412 ,1 ,LBS. ,101000
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,37 ,Los Angeles ,  ,  ,15000 ,1 ,LBS. ,21000
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,39 ,Madera ,  ,  ,5000 ,1 ,LBS. ,6000
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,47 ,Merced ,  ,  ,11200 ,1 ,LBS. ,14600
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,53 ,Monterey ,  ,  ,3950 ,1 ,LBS. ,4300
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,59 ,Orange ,  ,  ,30186 ,1 ,LBS. ,33200
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,61 ,Placer ,  ,  ,2000 ,2 ,LBS. ,4000
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,65 ,Riverside ,  ,  ,36400 ,2 ,LBS. ,56400
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,71 ,San Bernardino ,  ,  ,19500 ,1 ,LBS. ,24400
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,73 ,San Diego ,  ,  ,  ,  ,LBS. ,34500
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,81 ,San Mateo ,  ,  ,500 ,2 ,LBS. ,900
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,85 ,Santa Clara ,  ,  ,900 ,2 ,LBS. ,1800
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,87 ,Santa Cruz ,  ,  ,1604 ,1 ,LBS. ,2000
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,89 ,Shasta ,  ,  ,17000 ,1 ,LBS. ,23800
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,95 ,Solano ,  ,  ,680 ,2 ,LBS. ,1100
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,97 ,Sonoma ,  ,  ,500 ,2 ,LBS. ,1200
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,99 ,Stanislaus ,  ,  ,5000 ,1 ,LBS. ,6550
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,101 ,Sutter ,  ,  ,10000 ,1 ,LBS. ,10000
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,107 ,Tulare ,  ,  ,46500 ,1 ,LBS. ,58100
1983 ,482999 ,APIARY PRODUCTS BEESWAX ,111 ,Ventura ,  ,  ,20400 ,1 ,LBS. ,30000
1983 ,482999 ,APIARY PRODUCTS BEESWAX , 999, State Totals,0 ,  ,512339 ,1 ,    ,709510
1983 ,481999 ,APIARY PRODUCTS HONEY ,1 ,Alameda ,  ,  ,112000 ,1 ,LBS. ,58200
1983 ,481999 ,APIARY PRODUCTS HONEY ,7 ,Butte ,  ,  ,12540 ,1 ,LBS. ,7500
1983 ,481999 ,APIARY PRODUCTS HONEY ,9 ,Calaveras ,  ,  ,15900 ,1 ,LBS. ,9500
1983 ,481999 ,APIARY PRODUCTS HONEY ,13 ,Contra Costa ,  ,  ,50000 ,1 ,LBS. ,26000
1983 ,481999 ,APIARY PRODUCTS HONEY ,19 ,Fresno ,  ,  ,1526000 ,1 ,LBS. ,885000
1983 ,481999 ,APIARY PRODUCTS HONEY ,21 ,Glenn ,  ,  ,101000 ,1 ,LBS. ,52000
1983 ,481999 ,APIARY PRODUCTS HONEY ,23 ,Humboldt ,  ,  ,  ,  ,LBS. ,4000
1983 ,481999 ,APIARY PRODUCTS HONEY ,25 ,Imperial ,  ,  ,3285582 ,1 ,LBS. ,1807000
1983 ,481999 ,APIARY PRODUCTS HONEY ,27 ,Inyo ,  ,  ,223432 ,1 ,LBS. ,125122
1983 ,481999 ,APIARY PRODUCTS HONEY ,29 ,Kern ,  ,  ,2562000 ,1 ,LBS. ,1409000
1983 ,481999 ,APIARY PRODUCTS HONEY ,31 ,Kings ,  ,  ,5004720 ,1 ,LBS. ,2803000
1983 ,481999 ,APIARY PRODUCTS HONEY ,33 ,Lake ,  ,  ,25950 ,1 ,LBS. ,31735
1983 ,481999 ,APIARY PRODUCTS HONEY ,35 ,Lassen ,  ,  ,  ,  ,LBS. ,22000
1983 ,481999 ,APIARY PRODUCTS HONEY ,37 ,Los Angeles ,  ,  ,1200000 ,1 ,LBS. ,672000
1983 ,481999 ,APIARY PRODUCTS HONEY ,39 ,Madera ,  ,  ,688000 ,0 ,LBS. ,330000
1983 ,481999 ,APIARY PRODUCTS HONEY ,43 ,Mariposa ,  ,  ,55100 ,1 ,LBS. ,28700
1983 ,481999 ,APIARY PRODUCTS HONEY ,47 ,Merced ,  ,  ,804000 ,0 ,LBS. ,394000
1983 ,481999 ,APIARY PRODUCTS HONEY ,53 ,Monterey ,  ,  ,149650 ,1 ,LBS. ,77800
1983 ,481999 ,APIARY PRODUCTS HONEY ,59 ,Orange ,  ,  ,975518 ,1 ,LBS. ,565800
1983 ,481999 ,APIARY PRODUCTS HONEY ,61 ,Placer ,  ,  ,80000 ,1 ,LBS. ,47200
1983 ,481999 ,APIARY PRODUCTS HONEY ,65 ,Riverside ,  ,  ,2184000 ,0 ,LBS. ,1048300
1983 ,481999 ,APIARY PRODUCTS HONEY ,71 ,San Bernardino ,  ,  ,985000 ,0 ,LBS. ,463000
1983 ,481999 ,APIARY PRODUCTS HONEY ,73 ,San Diego ,  ,  ,  ,  ,LBS. ,954000
1983 ,481999 ,APIARY PRODUCTS HONEY ,77 ,San Joaquin ,  ,  ,712000 ,1 ,LBS. ,498000
1983 ,481999 ,APIARY PRODUCTS HONEY ,79 ,San Luis Obispo ,  ,  ,407100 ,1 ,LBS. ,223900
1983 ,481999 ,APIARY PRODUCTS HONEY ,81 ,San Mateo ,  ,  ,35000 ,1 ,LBS. ,19000
1983 ,481999 ,APIARY PRODUCTS HONEY ,83 ,Santa Barbara ,  ,  ,  ,  ,LBS. ,720047
1983 ,481999 ,APIARY PRODUCTS HONEY ,85 ,Santa Clara ,  ,  ,24000 ,1 ,LBS. ,26400
1983 ,481999 ,APIARY PRODUCTS HONEY ,87 ,Santa Cruz ,  ,  ,145000 ,1 ,LBS. ,113000
1983 ,481999 ,APIARY PRODUCTS HONEY ,89 ,Shasta ,  ,  ,610000 ,1 ,LBS. ,329400
1983 ,481999 ,APIARY PRODUCTS HONEY ,95 ,Solano ,  ,  ,33185 ,1 ,LBS. ,18300
1983 ,481999 ,APIARY PRODUCTS HONEY ,97 ,Sonoma ,  ,  ,30900 ,1 ,LBS. ,23100
1983 ,481999 ,APIARY PRODUCTS HONEY ,99 ,Stanislaus ,  ,  ,270000 ,1 ,LBS. ,154000
1983 ,481999 ,APIARY PRODUCTS HONEY ,101 ,Sutter ,  ,  ,80200 ,1 ,LBS. ,44300
1983 ,481999 ,APIARY PRODUCTS HONEY ,107 ,Tulare ,  ,  ,1908000 ,1 ,LBS. ,1030000
1983 ,481999 ,APIARY PRODUCTS HONEY ,111 ,Ventura ,  ,  ,1020000 ,1 ,LBS. ,551000
1983 ,481999 ,APIARY PRODUCTS HONEY ,113 ,Yolo ,  ,  ,9500 ,1 ,LBS. ,5000
1983 ,481999 ,APIARY PRODUCTS HONEY , 999, State Totals,0 ,  ,25325277 ,1 ,    ,15576304
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,1 ,Alameda ,  ,  ,2800 ,20 ,COL. ,56000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,7 ,Butte ,  ,  ,54595 ,17 ,COL. ,933600
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,11 ,Colusa ,  ,  ,31200 ,15 ,COL. ,476000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,13 ,Contra Costa ,  ,  ,900 ,17 ,COL. ,15300
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,19 ,Fresno ,  ,  ,242613 ,19 ,COL. ,4722000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,21 ,Glenn ,  ,  ,  ,  ,COL. ,325000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,25 ,Imperial ,  ,  ,55820 ,16 ,COL. ,879000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,29 ,Kern ,  ,  ,185000 ,21 ,COL. ,3860000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,31 ,Kings ,  ,  ,83412 ,20 ,COL. ,1668000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,37 ,Los Angeles ,  ,  ,16000 ,21 ,COL. ,328000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,39 ,Madera ,  ,  ,83000 ,22 ,COL. ,1826000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,47 ,Merced ,  ,  ,120100 ,20 ,COL. ,2433000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,53 ,Monterey ,  ,  ,1840 ,18 ,COL. ,33100
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,61 ,Placer ,  ,  ,8900 ,20 ,COL. ,178000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,65 ,Riverside ,  ,  ,36700 ,19 ,COL. ,694100
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,71 ,San Bernardino ,  ,  ,24700 ,21 ,COL. ,529000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,73 ,San Diego ,  ,  ,  ,  ,COL. ,800
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,77 ,San Joaquin ,  ,  ,58000 ,22 ,COL. ,1276000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,89 ,Shasta ,  ,  ,12000 ,19 ,COL. ,228000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,95 ,Solano ,  ,  ,4630 ,16 ,COL. ,74100
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,97 ,Sonoma ,  ,  ,  ,  ,COL. ,24000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,99 ,Stanislaus ,  ,  ,130000 ,23 ,COL. ,2964000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,101 ,Sutter ,  ,  ,21956 ,12 ,COL. ,267000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,103 ,Tehama ,  ,  ,14200 ,15 ,COL. ,213000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,107 ,Tulare ,  ,  ,32000 ,19 ,COL. ,622000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,111 ,Ventura ,  ,  ,  ,  ,COL. ,744000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,113 ,Yolo ,  ,  ,25770 ,12 ,COL. ,322000
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES ,115 ,Yuba ,  ,  ,3074 ,26 ,COL. ,79100
1983 ,486999 ,APIARY PRODUCTS POLLIN. FEES , 999, State Totals,0 ,  ,1249210 ,20 ,    ,25770100
1983 ,211999 ,APPLES ALL ,7 ,Butte ,183 ,8.61 ,1576 ,184 ,TONS ,290000
1983 ,211999 ,APPLES ALL ,9 ,Calaveras ,140 ,1.57 ,220 ,200 ,TONS ,44000
1983 ,211999 ,APPLES ALL ,17 ,El Dorado ,639 ,17.85 ,11406 ,244 ,TONS ,2778500
1983 ,211999 ,APPLES ALL ,23 ,Humboldt ,42 ,2.62 ,110 ,344 ,TONS ,37800
1983 ,211999 ,APPLES ALL ,29 ,Kern ,1496 ,9.77 ,14610 ,585 ,TONS ,8550000
1983 ,211999 ,APPLES ALL ,39 ,Madera ,69 ,17.88 ,1234 ,229 ,TONS ,283000
1983 ,211999 ,APPLES ALL ,43 ,Mariposa ,175 ,1.40 ,245 ,211 ,TONS ,51700
1983 ,211999 ,APPLES ALL ,45 ,Mendocino ,654 ,9.44 ,6175 ,135 ,TONS ,834000
1983 ,211999 ,APPLES ALL ,53 ,Monterey ,387 ,21.83 ,8450 ,158 ,TONS ,1336000
1983 ,211999 ,APPLES ALL ,57 ,Nevada ,83 ,5.14 ,427 ,296 ,TONS ,126400
1983 ,211999 ,APPLES ALL ,61 ,Placer ,53 ,8.77 ,465 ,277 ,TONS ,129000
1983 ,211999 ,APPLES ALL ,65 ,Riverside ,24 ,1.79 ,43 ,502 ,TONS ,21600
1983 ,211999 ,APPLES ALL ,69 ,San Benito ,450 ,10.90 ,4905 ,150 ,TONS ,736000
1983 ,211999 ,APPLES ALL ,71 ,San Bernardino ,285 ,3.50 ,998 ,507 ,TONS ,506000
1983 ,211999 ,APPLES ALL ,73 ,San Diego ,372 ,2.20 ,818 ,374 ,TONS ,306000
1983 ,211999 ,APPLES ALL ,77 ,San Joaquin ,478 ,14.37 ,6870 ,277 ,TONS ,1903000
1983 ,211999 ,APPLES ALL ,79 ,San Luis Obispo ,256 ,5.10 ,1306 ,348 ,TONS ,454500
1983 ,211999 ,APPLES ALL ,87 ,Santa Cruz ,5723 ,13.30 ,76107 ,217 ,TONS ,16485000
1983 ,211999 ,APPLES ALL ,93 ,Siskiyou ,85 ,3.28 ,279 ,480 ,TONS ,134000
1983 ,211999 ,APPLES ALL ,97 ,Sonoma ,7111 ,6.98 ,49652 ,155 ,TONS ,7679400
1983 ,211999 ,APPLES ALL ,101 ,Sutter ,159 ,11.50 ,1829 ,251 ,TONS ,459000
1983 ,211999 ,APPLES ALL ,109 ,Tuolumne ,130 ,2.42 ,314 ,398 ,TONS ,125000
1983 ,211999 ,APPLES ALL , 999, State Totals,18994 ,9.90 ,188039 ,230 ,    ,43269900
1983 ,217999 ,APRICOTS ALL ,13 ,Contra Costa ,1260 ,5.86 ,7380 ,312 ,TONS ,2303000
1983 ,217999 ,APRICOTS ALL ,19 ,Fresno ,285 ,6.60 ,1880 ,763 ,TONS ,1434000
1983 ,217999 ,APRICOTS ALL ,29 ,Kern ,181 ,1.70 ,307 ,599 ,TONS ,184000
1983 ,217999 ,APRICOTS ALL ,31 ,Kings ,210 ,7.08 ,1487 ,252 ,TONS ,374000
1983 ,217999 ,APRICOTS ALL ,39 ,Madera ,65 ,4.05 ,263 ,688 ,TONS ,181000
1983 ,217999 ,APRICOTS ALL ,47 ,Merced ,1460 ,8.49 ,12400 ,275 ,TONS ,3410000
1983 ,217999 ,APRICOTS ALL ,65 ,Riverside ,78 ,5.26 ,410 ,535 ,TONS ,219500
1983 ,217999 ,APRICOTS ALL ,69 ,San Benito ,2650 ,5.10 ,13520 ,300 ,TONS ,4056000
1983 ,217999 ,APRICOTS ALL ,77 ,San Joaquin ,3000 ,5.10 ,15300 ,275 ,TONS ,4204000
1983 ,217999 ,APRICOTS ALL ,85 ,Santa Clara ,975 ,4.00 ,3900 ,600 ,TONS ,2340000
1983 ,217999 ,APRICOTS ALL ,95 ,Solano ,1340 ,2.43 ,3250 ,325 ,TONS ,1056400
1983 ,217999 ,APRICOTS ALL ,99 ,Stanislaus ,8629 ,5.66 ,48800 ,273 ,TONS ,13322000
1983 ,217999 ,APRICOTS ALL ,107 ,Tulare ,223 ,7.58 ,1690 ,768 ,TONS ,1298000
1983 ,217999 ,APRICOTS ALL ,113 ,Yolo ,1000 ,0.44 ,437 ,403 ,TONS ,176300
1983 ,217999 ,APRICOTS ALL , 999, State Totals,21356 ,5.20 ,111024 ,311 ,    ,34558200
1983 ,301999 ,ARTICHOKES ,53 ,Monterey ,9135 ,4.02 ,36720 ,730 ,TONS ,26788000
1983 ,301999 ,ARTICHOKES ,81 ,San Mateo ,1000 ,2.80 ,2800 ,1040 ,TONS ,2912000
1983 ,301999 ,ARTICHOKES ,83 ,Santa Barbara ,530 ,5.40 ,2862 ,805 ,TONS ,2302479
1983 ,301999 ,ARTICHOKES ,87 ,Santa Cruz ,1175 ,1.90 ,2237 ,948 ,TONS ,2121000
1983 ,301999 ,ARTICHOKES , 999, State Totals,11840 ,3.77 ,44619 ,765 ,    ,34123479
1983 ,302999 ,ASPARAGUS UNSPECIFIED ,13 ,Contra Costa ,1570 ,0.86 ,1358 ,1398 ,TONS ,1899000
1983 ,302999 ,ASPARAGUS UNSPECIFIED ,25 ,Imperial ,2161 ,1.41 ,3047 ,2318 ,TONS ,7064000
1983 ,302999 ,ASPARAGUS UNSPECIFIED ,53 ,Monterey ,2880 ,2.13 ,6140 ,1567 ,TONS ,9622000
1983 ,302999 ,ASPARAGUS UNSPECIFIED ,59 ,Orange ,754 ,1.88 ,1418 ,1834 ,TONS ,2600500
1983 ,302999 ,ASPARAGUS UNSPECIFIED ,65 ,Riverside ,2238 ,2.17 ,4864 ,2015 ,TONS ,9798600
1983 ,302999 ,ASPARAGUS UNSPECIFIED ,67 ,Sacramento ,1350 ,1.80 ,2430 ,1400 ,TONS ,3402000
1983 ,302999 ,ASPARAGUS UNSPECIFIED ,77 ,San Joaquin ,16701 ,1.02 ,17000 ,1144 ,TONS ,19441000
